Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartDateTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.884029000,5.8273,5.8273,0.0000,0.0795,5.8109,0.1786,5.6323,20.3256,6.0663,-0.8855,2079.8645,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.889856300,6.4761,6.4761,0.0000,0.0705,6.4912,0.2635,6.2277,NA,NA,-0.2390,2085.6918,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.896332400,0.2378,0.2378,0.0000,0.0921,0.2508,0.2486,0.0022,14.0885,6.0717,NA,2092.1679,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.896570200,4.9599,4.9599,0.0000,0.1114,4.9364,0.1812,4.7552,19.9224,6.0779,-5.8339,2092.4057,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.901530100,6.0033,6.0033,0.0000,0.0941,5.9895,0.1890,5.8005,21.0404,5.1165,-1.1180,2097.3656,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.907533400,5.8036,5.8036,0.0000,0.0833,5.8477,0.2589,5.5888,NA,NA,0.8868,2103.3689,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.913337000,0.7925,0.7925,0.0000,0.1309,0.7397,0.1896,0.5501,14.3500,7.0053,NA,2109.1725,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.914129500,5.9488,5.9488,0.0000,0.0841,5.9387,0.1831,5.7556,20.5628,6.0583,-6.2128,2109.9650,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.920078300,6.6689,6.6689,0.0000,0.0793,6.6815,0.1859,6.4956,20.6723,3.5902,-0.1095,2115.9138,NA,NA,NA
python.exe,24084,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 19:20:56.926747200,3.2755,3.2755,0.0000,0.0987,3.3093,0.3060,3.0033,NA,NA,3.0787,2122.5827,NA,NA,NA
