Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartDateTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.400132300,1.4627,1.4627,0.0000,0.0517,1.4916,0.7026,0.7890,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.401595000,3.4245,3.4245,0.0000,0.0841,3.3528,0.2386,3.1142,5.8237,14.5194,-1.4402,4315.5391,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.405019500,1.8932,1.8932,0.0000,0.0124,2.8687,2.8687,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.406912700,4.9438,4.9438,0.0000,0.9899,4.1512,0.3518,3.7994,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.411856500,6.4920,6.4920,0.0000,0.2010,6.4296,0.3325,6.0971,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.418348500,1.6171,1.6171,0.0000,0.1428,1.5186,0.2681,1.2505,3.5896,18.5079,2.2341,4332.2926,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.419965600,6.0386,6.0386,0.0000,0.0443,6.1209,2.6759,3.4450,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.426004200,4.1493,4.1493,0.0000,0.1299,4.2056,0.3271,3.8785,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.430153500,8.2157,8.2157,0.0000,0.1912,8.0824,0.6527,7.4297,10.2925,12.3590,-6.7029,4344.0976,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.438369200,1.8133,1.8133,0.0000,0.0579,2.5933,2.5933,0.0000,NA,NA,NA,NA,NA,NA,NA
