2025-12-16 16:15:41 - widgets.spotify_visualizer_widget - INFO     - [SPOTIFY_VIS] Audio worker started (PyAudioWPatchBackend, 48000Hz, 6 channels)
2025-12-16 16:16:05 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=0.723 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:16:05 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=0.978 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:16:06 - widgets.spotify_visualizer_widget - INFO     - [PERF] [SPOTIFY_VIS] Tick metrics: duration=22895.8ms, frames=1251, avg_fps=54.6, dt_min=11.11ms, dt_max=55.26ms, bar_count=15
2025-12-16 16:16:06 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=1.172 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:16:07 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=1.063 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:16:08 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=1.228 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:16:09 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=1.279 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:16:09 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=1.095 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:16:10 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=1.041 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:16:10 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=1.180 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:16:11 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=0.952 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:16:11 - widgets.spotify_visualizer_widget - INFO     - [PERF] [SPOTIFY_VIS] Tick metrics: duration=27900.7ms, frames=1525, avg_fps=54.7, dt_min=11.11ms, dt_max=55.26ms, bar_count=15
2025-12-16 16:16:11 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=1.389 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:16:12 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=1.138 Bars: [0.00 0.00 0.01 0.01 0.01 0.01 0.00 0.00 0.00 0.01 0.01 0.01 0.01 0.00 0.00]
2025-12-16 16:16:13 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=0.577 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:16:14 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=0.669 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:28:57 - widgets.spotify_visualizer_widget - INFO     - [SPOTIFY_VIS] Audio worker started (PyAudioWPatchBackend, 48000Hz, 6 channels)
2025-12-16 16:29:00 - widgets.spotify_bars_gl_overlay - DEBUG    - [SPOTIFY_VIS] Shader bars snapshot: count=15, min=0.0000, max=0.0000
2025-12-16 16:29:01 - widgets.spotify_bars_gl_overlay - DEBUG    - [SPOTIFY_VIS] paintGL path: shader
2025-12-16 16:29:01 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=0.009 Bars: [0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00]
2025-12-16 16:29:03 - widgets.spotify_visualizer_widget - INFO     - [PERF] [SPOTIFY_VIS] Tick metrics: duration=3242.7ms, frames=116, avg_fps=35.8, dt_min=13.58ms, dt_max=53.03ms, bar_count=15
2025-12-16 16:29:03 - widgets.spotify_visualizer_widget - INFO     - [PERF] [SPOTIFY_VIS] AudioLag metrics: last=20.36ms, min=-1.48ms, max=71.67ms
2025-12-16 16:29:03 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=1.793 Bars: [0.04 0.12 0.25 0.37 0.37 0.25 0.22 0.26 0.22 0.25 0.37 0.37 0.25 0.12 0.04]
2025-12-16 16:29:04 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.047 Bars: [0.04 0.06 0.09 0.13 0.16 0.18 0.21 0.25 0.21 0.18 0.16 0.13 0.09 0.06 0.04]
2025-12-16 16:29:04 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.535 Bars: [0.13 0.22 0.35 0.50 0.61 0.66 0.75 0.87 0.75 0.66 0.61 0.50 0.35 0.22 0.13]
2025-12-16 16:29:05 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=1.611 Bars: [0.01 0.06 0.13 0.19 0.19 0.13 0.08 0.10 0.08 0.13 0.19 0.19 0.13 0.06 0.01]
2025-12-16 16:29:05 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.110 Bars: [0.30 0.45 0.67 0.95 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.95 0.67 0.45 0.30]
2025-12-16 16:29:06 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.045 Bars: [0.27 0.44 0.68 0.98 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.98 0.68 0.44 0.27]
2025-12-16 16:29:06 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.819 Bars: [0.50 0.74 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.74 0.50]
2025-12-16 16:29:07 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.254 Bars: [0.48 0.66 0.91 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.91 0.66 0.48]
2025-12-16 16:29:07 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.185 Bars: [0.33 0.51 0.78 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.78 0.51 0.33]
2025-12-16 16:29:08 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.367 Bars: [0.35 0.50 0.73 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.73 0.50 0.35]
2025-12-16 16:29:08 - widgets.spotify_visualizer_widget - INFO     - [PERF] [SPOTIFY_VIS] Tick metrics: duration=8256.9ms, frames=419, avg_fps=50.7, dt_min=12.10ms, dt_max=53.03ms, bar_count=15
2025-12-16 16:29:08 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.171 Bars: [0.32 0.53 0.81 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.81 0.53 0.32]
2025-12-16 16:29:09 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.280 Bars: [0.08 0.17 0.28 0.41 0.45 0.43 0.48 0.56 0.48 0.43 0.45 0.41 0.28 0.17 0.08]
2025-12-16 16:29:09 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.807 Bars: [0.29 0.47 0.74 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.74 0.47 0.29]
2025-12-16 16:29:10 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.935 Bars: [0.24 0.46 0.74 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.74 0.46 0.24]
2025-12-16 16:29:10 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=2.822 Bars: [0.36 0.50 0.71 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.71 0.50 0.36]
2025-12-16 16:29:11 - widgets.spotify_visualizer_widget - INFO     - [DEBUG] raw_bass=3.108 Bars: [0.30 0.49 0.75 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.75 0.49 0.30]
